Wall time,Step,Value
1754414253.5859942,2323349,-21.655765533447266
1754414289.4664598,2328284,-21.611982345581055
1754414344.9818404,2335620,-21.702823638916016
1754414434.0503836,2347625,-21.72251319885254
1754414480.0357351,2353757,-21.87024688720703
1754414539.7637806,2361828,-22.41913604736328
1754414594.639404,2369346,-22.42438316345215
1754414617.0777965,2372384,-22.293195724487305
1754414658.4712956,2377970,-22.47327995300293
1754414745.9612172,2389919,-22.595478057861328
1754414807.9077687,2398256,-22.827449798583984
1754414916.5177824,2412998,-22.621761322021484
1754414954.8857622,2418206,-22.571733474731445
1754415035.3616989,2429042,-22.939067840576172
1754415140.6278589,2443427,-22.660144805908203
1754415190.322776,2450084,-23.212059020996094
1754415245.3864968,2457518,-23.12173080444336
1754415250.1305828,2458162,-22.911588668823242
1754415265.6386957,2460339,-22.84385108947754
1754415288.3243706,2463440,-23.292057037353516
1754415329.2775302,2468998,-22.793481826782227
1754415434.999273,2483362,-23.080568313598633
1754415442.407759,2484356,-23.234699249267578
1754415470.5879998,2488227,-22.812503814697266
1754415488.1519492,2490698,-23.274131774902344
1754415586.5514555,2504026,-23.1195125579834
1754415626.9991257,2509584,-23.382047653198242
1754415639.9277692,2511376,-22.963199615478516
1754415644.609431,2511999,-23.00672149658203
1754415695.4835265,2518992,-22.933670043945312
1754415724.7778127,2522933,-22.614059448242188
1754415763.2881174,2528155,-23.255979537963867
1754415789.0455954,2531655,-23.039756774902344
1754415952.7793112,2553747,-23.074100494384766
1754415960.65631,2554776,-23.005359649658203
1754415975.4646099,2556820,-23.03962516784668
1754416074.8243265,2570078,-22.898012161254883
1754416111.4550107,2574985,-22.692180633544922
1754416116.8620875,2575748,-22.712764739990234
1754416132.7201002,2577897,-22.686214447021484
1754416140.037405,2578870,-22.703344345092773
1754416233.601081,2591533,-22.328327178955078
1754416306.1582923,2601319,-22.926485061645508
1754416360.2552574,2608662,-22.432485580444336
1754416449.5754821,2620590,-22.576534271240234
1754416526.358268,2631020,-22.1663761138916
1754416532.0297613,2631762,-22.835485458374023
1754416565.2768633,2636263,-22.76406478881836
1754416603.0246887,2641296,-22.845090866088867
1754416648.7682045,2647498,-22.676904678344727
1754416776.9426303,2664998,-22.365676879882812
1754416779.639918,2665348,-22.943309783935547
1754416852.8085887,2675211,-22.991098403930664
1754416868.0915904,2677248,-23.243776321411133
1754416991.6566622,2694069,-23.22044563293457
1754417011.7835999,2696806,-22.67039680480957
1754417028.0493128,2698983,-23.2214412689209
1754417081.2938976,2706291,-22.93876838684082
1754417096.589477,2708398,-23.312965393066406
1754417185.2204993,2720221,-23.19318199157715
1754417209.4648664,2723490,-22.942371368408203
1754417214.1746836,2724148,-23.190885543823242
1754417302.15728,2736027,-22.82501792907715
1754417318.2338305,2738197,-22.942590713500977
1754417360.648106,2743727,-22.814443588256836
1754417363.3661542,2744091,-22.59989356994629
1754417521.2540805,2765098,-23.37565803527832
1754417544.6408985,2768269,-23.054800033569336
1754417612.4866068,2777376,-22.925987243652344
1754417710.8712633,2790662,-22.891000747680664
1754417713.665501,2791026,-22.859277725219727
1754417834.7026076,2807518,-23.344161987304688
1754417868.2078578,2812033,-23.37813377380371
1754417870.8057096,2812411,-23.123760223388672
1754417937.0946543,2821462,-23.241321563720703
1754417971.857136,2826033,-23.185794830322266
1754417987.252468,2828126,-23.663074493408203
1754418052.8275576,2836792,-23.473878860473633
1754418061.058273,2837898,-23.70807647705078
1754418328.4419498,2873969,-23.659961700439453
1754418365.0596325,2878869,-24.06772804260254
1754418447.3122468,2890006,-24.253604888916016
1754418493.9510732,2896341,-23.833175659179688
1754418618.0975423,2913162,-24.145614624023438
1754418667.4708195,2919749,-24.26654052734375
1754418669.908187,2920085,-24.27867317199707
1754418743.285924,2929990,-24.210369110107422
1754418763.0731993,2932741,-24.134578704833984
1754418766.0027022,2933168,-24.5620059967041
1754418805.2831283,2938383,-24.10664939880371
1754418838.8817344,2942870,-24.178775787353516
1754418841.9503105,2943297,-24.209508895874023
1754418906.3010755,2952082,-24.32563591003418
1754418964.2928083,2959740,-24.82728385925293
1754418979.0956295,2961770,-24.447601318359375
1754419013.426988,2966334,-24.942352294921875
1754419152.9293838,2984877,-25.15427017211914
1754419160.9669874,2985906,-25.111024856567383
1754419227.3127074,2994796,-24.907901763916016
1754419327.1735532,3008292,-25.1916561126709
1754419434.5558417,3022684,-25.57689666748047
1754419444.4690745,3024035,-25.31886100769043
1754419524.157908,3034619,-25.364322662353516
1754419602.492823,3045133,-25.468542098999023
1754419675.0639184,3054681,-25.647342681884766
1754419689.9937859,3056704,-25.580554962158203
1754419856.8358672,3079062,-25.81652069091797
1754419879.6358554,3082142,-25.772165298461914
1754419963.4691827,3093447,-26.064027786254883
1754420070.3340392,3107706,-25.86467742919922
1754420117.3148777,3114020,-25.968629837036133
1754420133.0500674,3116127,-25.72262954711914
1754420206.513494,3125927,-25.639745712280273
1754420274.554135,3134992,-25.81087875366211
1754420417.548837,3154249,-25.42009162902832
1754420502.2968774,3165561,-25.800085067749023
1754420514.8165202,3167206,-25.640024185180664
1754420533.833706,3169705,-25.376083374023438
1754420563.5398154,3173611,-25.214717864990234
1754420579.608245,3175739,-25.09600067138672
1754420640.0890672,3183761,-25.953340530395508
1754420766.9103115,3200827,-25.52306365966797
1754420778.115218,3202269,-25.60570526123047
1754420817.778066,3207540,-25.48971176147461
1754420872.2343626,3214834,-25.88275909423828
1754420942.3254156,3224242,-25.339677810668945
1754421007.6435726,3233069,-25.559505462646484
1754421026.2357018,3235470,-25.78653335571289
1754421162.5400343,3253656,-25.676067352294922
1754421173.2973251,3255119,-25.597013473510742
1754421355.7207282,3279234,-25.629486083984375
1754421363.6601896,3280319,-25.969463348388672
1754421389.5424418,3283749,-25.942712783813477
1754421403.9651165,3285625,-25.779279708862305
1754421439.7417061,3290392,-25.541202545166016
1754421450.2256901,3291841,-25.863740921020508
1754421471.376759,3294704,-25.816991806030273
1754421620.2766306,3314612,-25.912870407104492
1754421651.0000494,3318742,-25.526132583618164
1754421675.9670157,3321920,-26.26435089111328
1754421716.356247,3327212,-26.036754608154297
1754421732.0142913,3329249,-25.904766082763672
1754421740.2050862,3330327,-25.78157615661621
1754421765.303427,3333617,-26.09662628173828
1754421782.8284981,3335962,-26.279890060424805
1754421801.8033178,3338433,-25.83580207824707
1754421817.0517602,3340575,-25.816280364990234
1754421846.3924356,3344656,-25.978849411010742
1754421873.3165305,3348233,-25.668535232543945
1754421899.0942187,3351670,-26.029197692871094
1754422016.7481549,3367098,-26.495153427124023
1754422021.5848217,3367742,-26.338550567626953
1754422055.5281217,3372299,-25.86941909790039
1754422098.1916335,3377983,-26.382396697998047
1754422141.071871,3383597,-26.33978843688965
1754422143.2344472,3383849,-26.52193260192871
1754422145.8297982,3384213,-26.1226749420166
1754422272.4530718,3401118,-26.559093475341797
