Wall time,Step,Value
1754422792.5641634,3470341,100.01326751708984
1754422837.417411,3476249,103.56346893310547
1754422955.5743852,3491992,97.30923461914062
1754422996.1158228,3497340,105.65081787109375
1754423023.6084456,3501134,99.1761474609375
1754423058.4771104,3505747,100.28019714355469
1754423092.0948582,3510262,101.00848388671875
1754423136.3924637,3516205,104.77198028564453
1754423208.321253,3525746,98.44563293457031
1754423234.233002,3529295,100.44989776611328
1754423264.7379136,3533313,102.98370361328125
1754423267.579817,3533698,101.35067749023438
1754423352.6104972,3544835,103.7041015625
1754423355.7074425,3545290,101.40023803710938
1754423381.5554054,3548692,101.65143585205078
1754423416.6718163,3553242,102.0986099243164
1754423432.6743479,3555454,99.33020782470703
1754423453.3568103,3558149,100.2935562133789
1754423655.3113625,3584826,102.06702423095703
1754423725.3893886,3594213,102.0578384399414
1754423806.989624,3605056,100.64369201660156
1754423820.501447,3606827,103.9049301147461
1754423852.1119282,3611097,99.8363265991211
1754424038.718429,3635611,102.50257873535156
1754434911.2383497,3646023,23.23365592956543
1754435202.0806925,5042140,57.837520599365234
1754435227.3540833,5045560,95.74240112304688
1754435231.2383857,5046060,75.20084381103516
1754435245.9205968,5048010,84.51985168457031
1754435360.9768083,5063690,87.66802215576172
1754435369.0790527,5064710,93.33006286621094
1754435398.14984,5068600,92.24922180175781
1754435409.810823,5070120,94.28807067871094
1754435439.7419999,5074110,83.11115264892578
1754435515.4656274,5083590,91.9833755493164
1754435567.7854118,5090130,95.10501098632812
1754435594.8724456,5093590,102.74381256103516
1754435599.0223842,5094140,91.67804718017578
1754435614.4596975,5096050,93.28129577636719
1754435651.9500444,5100640,105.8836441040039
1754435746.1327147,5112530,125.0066146850586
1754435750.6802378,5113090,104.52667236328125
1754435769.3399754,5115510,109.43342590332031
1754435823.945855,5122520,115.41493225097656
1754435856.4567387,5126600,128.19003295898438
1754436103.8499496,5158140,125.52801513671875
1754436119.7878873,5160160,120.23197937011719
1754436127.6232932,5161150,127.18482971191406
1754436221.669942,5173120,122.590087890625
1754436233.442498,5174590,126.88755798339844
1754436279.4607818,5180510,136.7523956298828
1754436284.8035493,5181260,129.58056640625
1754436443.9397204,5201550,134.6285858154297
1754436624.963789,5224550,136.91062927246094
1754436919.5155854,5262130,134.08895874023438
1754437012.6556487,5274060,141.03250122070312
1754437067.4821117,5281170,136.55435180664062
1754437101.1665874,5285590,144.93157958984375
1754437159.3362403,5293120,136.58221435546875
1754437224.2673867,5301620,140.88626098632812
1754437255.3638227,5305640,140.32154846191406
1754437266.8988335,5307150,147.75686645507812
1754437355.0184155,5318170,137.8218231201172
1754437391.3519738,5322650,143.44618225097656
1754437473.6429913,5333100,150.6323699951172
1754437567.6769857,5345060,149.21861267089844
1754437583.5453758,5347060,142.6121063232422
1754437700.170431,5362120,147.297607421875
1754437703.9203277,5362580,146.02024841308594
1754437723.5961232,5365050,152.37335205078125
1754437807.0978286,5375600,149.3317108154297
1754437923.009878,5390120,158.79776000976562
1754437946.377624,5393110,138.5871124267578
1754438035.2352748,5404560,153.52017211914062
1754438082.6801999,5410540,154.52276611328125
1754438177.776728,5422620,146.10792541503906
1754438245.3814874,5431060,149.39453125
1754438365.4893005,5446110,152.32254028320312
1754438381.2667246,5448030,162.57025146484375
1754438417.3786936,5452580,160.0166778564453
1754438493.8536558,5462120,150.1743927001953
1754438541.7311337,5468150,163.71365356445312
1754438597.1275113,5475130,155.4258575439453
1754438651.5730462,5482120,156.1739959716797
